source_taxon_name,interaction_type,target_taxon_name,latitude,longitude
Etropus,eats,small crustaceans,-10.7670068973,-53.0799115236
Etropus,eats,Fenestraria rhopalophylla,-10.7670068973,-53.0799115236
Etropus,eats,Polychaeta,-10.7670068973,-53.0799115236
Etropus,eats,Nemertea,-10.7670068973,-53.0799115236
Etropus,eats,Gammaridea,-10.7670068973,-53.0799115236
Etropus,eats,Cumacea,-10.7670068973,-53.0799115236
Etropus,eats,Caprellidae,-10.7670068973,-53.0799115236
Etropus,eats,Isopoda,-10.7670068973,-53.0799115236
Etropus,eats,Ascidia,-10.7670068973,-53.0799115236
Satanoperca pappaterra,eats,Embryophyta,-10.7670068973,-53.0799115236
Satanoperca pappaterra,eats,fish scales,-10.7670068973,-53.0799115236
Aequidens tubicen,eats,plant detritus,-10.7670068973,-53.0799115236
Deuterodon,eats,Bacillariophyceae,-10.7670068973,-53.0799115236
Deuterodon,eats,leaves,-10.7670068973,-53.0799115236
Deuterodon,eats,seeds,-10.7670068973,-53.0799115236
Deuterodon,eats,filamentous algae,-10.7670068973,-53.0799115236
Deuterodon,eats,Macroalgae,-10.7670068973,-53.0799115236
Deuterodon,eats,helminths,-10.7670068973,-53.0799115236
Deuterodon,eats,remains of arhtropods,-10.7670068973,-53.0799115236
Deuterodon,eats,Chlorophyta,-10.7670068973,-53.0799115236
Deuterodon,eats,Cyanobacteria,-10.7670068973,-53.0799115236
Parodon hilarii,eats,Spirogyra,-10.7670068973,-53.0799115236
Parodon hilarii,eats,Pinnularia,-10.7670068973,-53.0799115236
Parodon hilarii,eats,Navicula,-10.7670068973,-53.0799115236
Parodon hilarii,eats,Oscillatoria,-10.7670068973,-53.0799115236
Parodon hilarii,eats,Lyngbya,-10.7670068973,-53.0799115236
Parodon hilarii,eats,highly digested algal remains,-10.7670068973,-53.0799115236
Salminus brasiliensis,eats,Leporinus copelandii,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Munida,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Arctozenus risso,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Penaeidae,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Processidae,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Ophiuroidea,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Cephalopoda,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Illex argentinus,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Teuthida,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Crustacea,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Munida constricta,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Decapoda,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Flabellifera,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Euphausiacea,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Stomiiformes,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Teleostei,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Polymixia lowei,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Maurolicus stehmanni,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Bregmaceros atlanticus,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Myctophidae,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Dactylopterus volitans,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Loligo,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Polychaeta,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Mysidacea,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Illex,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Munidopsis,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Gammaridea,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Bregmaceros,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Macrouridae,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Thyphloscolecidae,-10.7670068973,-53.0799115236
Helicolenus dactylopterus,eats,Dendrobranchiata,-10.7670068973,-53.0799115236
Serrasalmus,eats,Embryophyta,-10.7670068973,-53.0799115236
Serrasalmus,eats,fish scales,-10.7670068973,-53.0799115236
Serrasalmus,eats,fish fins,-10.7670068973,-53.0799115236
Serrasalmus,eats,Hoplias malabaricus,-10.7670068973,-53.0799115236
Serrasalmus,eats,Crenicichla lepidota,-10.7670068973,-53.0799115236
Serrasalmus,eats,Cichlasoma dimerus,-10.7670068973,-53.0799115236
Serrasalmus,eats,Markiana nigripinnis,-10.7670068973,-53.0799115236
Serrasalmus,eats,Brycon hilarii,-10.7670068973,-53.0799115236
Serrasalmus,eats,Astyanax bimaculatus,-10.7670068973,-53.0799115236
Serrasalmus,eats,Acestrorhynchus,-10.7670068973,-53.0799115236
Scoloplax empousa,eats,chironomid larvae,-10.7670068973,-53.0799115236
Xystreurys rasile,eats,small crabs,-10.7670068973,-53.0799115236
Paralichthys isosceles,eats,benthic crustaceans,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Mysidacea,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Polychaeta,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Sipuncula,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Mollusca,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Hydrozoa,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Penaeidae,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Stomatopoda,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Caridea,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Brachyura,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Cumacea,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Crustacea,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Gammaridea,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Isopoda,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Anomura,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Decapoda,-10.7670068973,-53.0799115236
Psammobatis extenta,eats,Teleostei,-10.7670068973,-53.0799115236
Serrapinnus notomelas,eats,Embryophyta,-10.7670068973,-53.0799115236
Serrapinnus notomelas,eats,marine detritus,-10.7670068973,-53.0799115236
Laemolyta fernandezi,eats,aquatic insects,-10.7670068973,-53.0799115236
Laemolyta fernandezi,eats,Bacillariophyceae,-10.7670068973,-53.0799115236
Laemolyta fernandezi,eats,terrestrial vegetation,-10.7670068973,-53.0799115236
Laemolyta fernandezi,eats,fruits,-10.7670068973,-53.0799115236
Laemolyta fernandezi,eats,marine detritus,-10.7670068973,-53.0799115236
Schizodon,eats,grasshopper nymphs,-10.7670068973,-53.0799115236
Schizodon,eats,insect larvae,-10.7670068973,-53.0799115236
Schizodon,eats,Daphnia,-10.7670068973,-53.0799115236
Schizodon,eats,allochtonous insect,-10.7670068973,-53.0799115236
Schizodon,eats,Egeria,-10.7670068973,-53.0799115236
Schizodon,eats,filamentous algae,-10.7670068973,-53.0799115236
Brycon,eats,vegetative parts of higher plants,-10.7670068973,-53.0799115236
Brycon,eats,fruits and seeds,-10.7670068973,-53.0799115236
Brycon,eats,terrestrial inverterbates,-10.7670068973,-53.0799115236
Oligosarcus pintoi,eats,fish scales,-10.7670068973,-53.0799115236
Oligosarcus pintoi,eats,Araneae,-10.7670068973,-53.0799115236
Oligosarcus pintoi,eats,Insecta,-10.7670068973,-53.0799115236
Oligosarcus pintoi,eats,Actinopterygii,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,stoneflies nymphs,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,mayflies nymphs,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,Simuliidae larvae,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,mosquito larvae,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,midge larvae,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,insect eggs,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,Liposcelididae,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,Nematocera,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,Brachyceraea,-10.7670068973,-53.0799115236
Mimagoniates rheocharis,eats,marine detritus,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Difflugia,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Phacus,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Scenedesmus,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Pediastrum,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Staurastrum,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Cosmarium,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Thalassiosira,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Surirella,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Cyclotella,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Stauroneis,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Pinnularia,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Nitzschia,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Hantzchia,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Neidium,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Navicula,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Capartogramma,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Caloneis,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Echinella,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Synedra,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Fragilaria,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Eunotia,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Diploneis,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Cymbella,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Curculionidae,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Frustulia,-10.7670068973,-53.0799115236
Steindachnerina insculpta,eats,Achnanthes,-10.7670068973,-53.0799115236
Apareiodon ibitiensis,eats,bottom-dwelling invertebrates,-10.7670068973,-53.0799115236
Apareiodon ibitiensis,eats,Chlorophyta,-10.7670068973,-53.0799115236
Apareiodon ibitiensis,eats,Bacillariophyceae,-10.7670068973,-53.0799115236
Apareiodon ibitiensis,eats,Cyanobacteria,-10.7670068973,-53.0799115236
Apareiodon ibitiensis,eats,pieces of vascular plants,-10.7670068973,-53.0799115236
Heros,eats,terrestrial insects,-10.7670068973,-53.0799115236
Auchenipterus nuchalis,eats,aquatic inverterbates,-10.7670068973,-53.0799115236
Auchenipterichthys punctatus,eats,unidenitified,-10.7670068973,-53.0799115236
Auchenipterichthys punctatus,eats,insect adults,-10.7670068973,-53.0799115236
Auchenipterichthys punctatus,eats,adult spiders,-10.7670068973,-53.0799115236
Roeboides descalvadensis,eats,aquatic insects,-10.7670068973,-53.0799115236
Roeboides descalvadensis,eats,fish scales,-10.7670068973,-53.0799115236
Pterygoplichthys,eats,marine detritus,-10.7670068973,-53.0799115236
Colomesus asellus,eats,Perizoon,-10.7670068973,-53.0799115236
Rhytiodus microlepis,eats,Paspalum,-10.7670068973,-53.0799115236
Rhytiodus microlepis,eats,Oryza,-10.7670068973,-53.0799115236
Rhytiodus microlepis,eats,Echinochloa polystachya,-10.7670068973,-53.0799115236
Rhytiodus microlepis,eats,Lemna,-10.7670068973,-53.0799115236
Rhytiodus microlepis,eats,"fruits, seeds and flowers",-10.7670068973,-53.0799115236
Bryconamericus stramineus,eats,Leptophlebiidae,-10.7670068973,-53.0799115236
Bryconamericus stramineus,eats,Baetidae,-10.7670068973,-53.0799115236
Bryconamericus stramineus,eats,Simulidae,-10.7670068973,-53.0799115236
Bryconamericus stramineus,eats,Chironomidae,-10.7670068973,-53.0799115236
Bryconamericus stramineus,eats,Ceratopogonidae,-10.7670068973,-53.0799115236
Bryconamericus stramineus,eats,Spirogyra,-10.7670068973,-53.0799115236
Bryconamericus stramineus,eats,filamentous Cyanophyta,-10.7670068973,-53.0799115236
Bryconamericus stramineus,eats,terrestrial Formicidae,-10.7670068973,-53.0799115236
Bryconamericus stramineus,eats,terrestrial Diptera,-10.7670068973,-53.0799115236
Astyanax,eats,Chironomidae,-10.7670068973,-53.0799115236
Astyanax,eats,Culicidae,-10.7670068973,-53.0799115236
Anodus elongatus,eats,Zooplankton,-10.7670068973,-53.0799115236
Triportheus,eats,aquatic invertebrates,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,microcrustaceans,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,dipteran pupae,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,mayflies nymphs,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,Simuliidae,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,dipteran larvae,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,marine detritus,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,terrestrial insects,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,Hymenoptera,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,eggs,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,Diptera,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,Coleoptera,-10.7670068973,-53.0799115236
Knodus moenkhausii,eats,Chlorophyta,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Perizoon,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Orthoptera,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Neuroptera,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Isoptera,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Auchenorrhyncha,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Hemiptera,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Formicidae,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Diptera,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Dermaptera,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Collembola,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Coleoptera,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Arachnida,-10.7670068973,-53.0799115236
Odontostilbe fugitiva,eats,Acari,-10.7670068973,-53.0799115236
Deuterodon,eats,Embryophyta,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Mysidacea,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Polychaeta,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Penaeidae,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Tanaidacea,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Decapoda,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Caridea,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Brachyura,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Cumacea,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Crustacea,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Gammaridea,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Dendrobranchiata,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Isopoda,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Copepoda,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Teleostei,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Sediment,-10.7670068973,-53.0799115236
Rioraja agassizii,eats,Unidientifed items,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,unidentifed,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Euglypha,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Difflugia,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Centropyxis,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Phacus,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Scenedesmus,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Pediastrum,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Staurastrum,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Cosmarium,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Pinnularia,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Navicula,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Capatogramma,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Echinella,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Eunotia,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Neidium,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Cymbella,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Cocconeis,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Curculionidae,-10.7670068973,-53.0799115236
Loricariichthys platymetopon,eats,Achnanthes,-10.7670068973,-53.0799115236
Loricariichthys acutus,eats,aquatic inverterbates,-10.7670068973,-53.0799115236
Loricariichthys acutus,eats,"fruits, flowers and seeds",-10.7670068973,-53.0799115236
Loricariichthys acutus,eats,marine detritus,-10.7670068973,-53.0799115236
Proloricaria prolixa,eats,insect nymphs,-10.7670068973,-53.0799115236
Proloricaria prolixa,eats,insect larvae,-10.7670068973,-53.0799115236
Proloricaria prolixa,eats,Boiga dendrophila,-10.7670068973,-53.0799115236
Harttia kronei,eats,undetermined Cottoidei Lake Baikal,-10.7670068973,-53.0799115236
Harttia kronei,eats,Oedogonium,-10.7670068973,-53.0799115236
Harttia kronei,eats,Surirella,-10.7670068973,-53.0799115236
Harttia kronei,eats,Nitzschia,-10.7670068973,-53.0799115236
Harttia kronei,eats,Navicula,-10.7670068973,-53.0799115236
Harttia kronei,eats,Melosira,-10.7670068973,-53.0799115236
Harttia kronei,eats,Echinella,-10.7670068973,-53.0799115236
Harttia kronei,eats,Gomphoneis,-10.7670068973,-53.0799115236
Harttia kronei,eats,Fragillaria,-10.7670068973,-53.0799115236
Harttia kronei,eats,Cymbella,-10.7670068973,-53.0799115236
Harttia kronei,eats,Cocconeis,-10.7670068973,-53.0799115236
Harttia kronei,eats,Hydrosera triquetra,-10.7670068973,-53.0799115236
Harttia kronei,eats,Achnanthes,-10.7670068973,-53.0799115236
Harttia kronei,eats,Lyngbya,-10.7670068973,-53.0799115236
Harttia kronei,eats,Chroococcus,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Oedogonium,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Surirella,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Nitzschia,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Navicula,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Melosira,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Echinella,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Gomphoneis,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Fragilaria,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Cymbella,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Cocconeis,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Hydrosera triquetra,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Achnanthes,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Lyngbya,-10.7670068973,-53.0799115236
Schizolecis guntheri,eats,Chroococcus,-10.7670068973,-53.0799115236
Trichomycterus,eats,Dryops,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Cladocera,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Ostracoda,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Copepoda,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Euastrum,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Cosmarium,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Closterium,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Macroalgae,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Fenestraria rhopalophylla,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Arthropoda,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Araneae,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Acari,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Trichoptera,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Odonata,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Insecta,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Hymenoptera,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Hemiptera,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Chironomidae,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Tabanidae,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,Diptera,-10.7670068973,-53.0799115236
Melanorivulus pictus,eats,marine detritus,-10.7670068973,-53.0799115236
Hypostomus garmani,eats,Spirogyra,-10.7670068973,-53.0799115236
Hypostomus garmani,eats,Pinnularia,-10.7670068973,-53.0799115236
Hypostomus garmani,eats,Navicula,-10.7670068973,-53.0799115236
Hypostomus garmani,eats,Oscillatoria,-10.7670068973,-53.0799115236
Hypostomus garmani,eats,Lyngbya,-10.7670068973,-53.0799115236
Hypostomus garmani,eats,highly digested algal remains,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Oedogonium,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Surirella,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Nitzschia,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Navicula,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Melosira,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Echinella,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Gomphoneis,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Fagilaria sp.,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Cymbella,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Cocconeis,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Hydrosera triquetra,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Achnanthes,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Spirulina,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Lyngbya,-10.7670068973,-53.0799115236
Kronichthys subteres,eats,Chroococcus,-10.7670068973,-53.0799115236
Trichogenes longipinnis,eats,aquatic insects,-10.7670068973,-53.0799115236
Trichogenes longipinnis,eats,terrestrial winged insects,-10.7670068973,-53.0799115236
Pimelodella kronei,eats,invertebrates,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Centropyxis,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Euglypha,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Difflugia,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Surirella,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Pinnularia,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Navicula,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Aulacoseira,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Cymbella,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Inorganic sediment,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,leptocerids,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,polymirtacyids,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,leptohyphids,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,baetids,-10.7670068973,-53.0799115236
Iheringichthys labrosus,eats,Coleoptera,-10.7670068973,-53.0799115236
Imparfinis,eats,Tricorythidae,-10.7670068973,-53.0799115236
Imparfinis,eats,Leptophlebiidae,-10.7670068973,-53.0799115236
Imparfinis,eats,Baetidae,-10.7670068973,-53.0799115236
Imparfinis,eats,Phylopotamidae,-10.7670068973,-53.0799115236
Imparfinis,eats,Hydroptilidae,-10.7670068973,-53.0799115236
Imparfinis,eats,Hydropsychidae,-10.7670068973,-53.0799115236
Imparfinis,eats,Simulidae,-10.7670068973,-53.0799115236
Imparfinis,eats,Empididae,-10.7670068973,-53.0799115236
Imparfinis,eats,Chironomidae,-10.7670068973,-53.0799115236
Imparfinis,eats,Ceratopogonidae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Tricorythidae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Leptophlebiidae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Baetidae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Phylopotamidae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Hydroptilidae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Hydropsychidae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Simulidae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Empididae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Chironomidae,-10.7670068973,-53.0799115236
Cetopsorhamdia iheringi,eats,Ceratopogonidae,-10.7670068973,-53.0799115236
Anadoras weddellii,eats,aquatic inverterbates,-10.7670068973,-53.0799115236
Anadoras weddellii,eats,"fruits, flowers and seeds",-10.7670068973,-53.0799115236
Anadoras weddellii,eats,terrestrial inverterbates,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,Euglypha,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,Difflugia,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,Scenedesmus,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,Staurastrum,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,Surirella,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,Pinnularia,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,Navicula,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,Aulacoseira,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,Cymbella,-10.7670068973,-53.0799115236
Trachydoras paraguayensis,eats,inorganic sediment,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,immature Trichoptera,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Caenidae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Baetidae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Culicidae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Chironomidae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Ceratopogonidae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Tanypodinae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Orthocladiinae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Naucoridae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,filamentous algae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Hydrachnidia,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Araneae,-10.7670068973,-53.0799115236
Crenicichla britskii,eats,Phalloceros caudimaculatus,-10.7670068973,-53.0799115236
Phalloceros caudimaculatus,eats,Nematoda,-10.7670068973,-53.0799115236
